seller_id,seller_state,on_time_rate,delivered_lines
0ebd97a106433a45a4aebe57c1799778,MG,1.0000,31
a7f13822ceb966b076af67121f87b063,SP,0.9315,73
80e6699fe29150b372a0c8a1ebf7dcc8,PR,0.9583,96
c003204e1ab016dfa150abc119207b24,SP,0.9333,195
5656537e588803a555b8eb41f07a944b,DF,0.9240,171
503c1de08ae81a2d86f17951b204db55,SP,0.9091,22
b8bc237ba3788b23da09c0f1f3a3288c,SC,0.9778,45
404e1ba01358af4cd63f679b2c4d1fa1,MG,1.0000,8
de23c3b98a88888289c6f5cc1209054a,SP,0.9006,161
e8a85b5f3df47be0984c55fd4064dbb4,DF,0.8750,8
28f10b1c5e5abb9d4857745bede6147c,SP,0.7857,28
2a61c271b1ac763450d846849783e922,SP,0.7778,18
ba6ce6de456f6c11d08c17701ba5c26f,SP,0.8333,6
5dceca129747e92ff8ef7a997dc4f8ca,SP,0.9379,322
3d871de0142ce09b7081e2b9d1733cb1,SP,0.9408,1064
86ccac0b835037332a596a33b6949ee1,SC,0.9663,178
aac51c486b672a9850d59f3e84b1cf88,SP,1.0000,10
3340ef1913fb70d28420f6ceb685c339,PR,0.9062,32
fc99f99385ae90f66f01733856fb88c9,SP,,0
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,0.9241,79
670c26e0f1bf8d0576271d5cfaec6d2b,PR,0.9481,77
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,0.9352,108
e0878efa0e0b7e5313ac0b43bc04c081,PR,0.8077,26
03a2a6dcbe45d639c4dc2a0d24769c40,SP,0.8889,9
e9d99831abad74458942f21e16f33f92,SP,0.8923,130
dc8798cbf453b7e0f98745e396cc5616,SP,0.9429,35
240b9776d844d37535668549a396af32,RJ,0.9429,35
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,0.9545,44
0bb738e4d789e63e2267697c42d35a2d,SP,0.9643,28
8c16d1f32a54d92897cc437244442e1b,SC,0.9907,108
f5a590cf36251cf1162ea35bef76fe84,SP,0.8938,113
1e8b33f18b4f7598d87f5cbee2282cc2,SP,0.9508,122
1da3aeb70d7989d1e6d9b0e887f97c23,SP,0.9425,261
53e4c6e0f4312d4d2107a8c9cddf45cd,SP,0.9460,463
039e6ad9dae79614493083e241147386,SP,0.8000,5
527801b552d0077ffd170872eb49683b,SP,0.9000,90
2ea0861cc19e94cad86438c984c52da4,SP,1.0000,6
7202e2ba20579a9bd1acb29e61fe71f6,SP,0.9412,51
0509040ea3fe50071181bbc359eb7738,MG,0.9310,87
e89c4adbe7b1d0819dbb636e16461cf1,SP,0.8750,24
5c853bb56f70f4d14218944bae111d7a,SP,1.0000,23
bba74270a87732727b5a3b4fd9ac1c39,MG,1.0000,35
835f0f7810c76831d6c7d24c7a646d4d,SP,0.6905,42
238fac594e170b59c6d228f5a4f4f1d9,SP,0.8966,29
29c322e3f09f886f8bacbe91dfbd979e,RS,1.0000,1
5cf13accae3222c70a9cac40818ae839,MG,0.9662,148
8d79c8a04e42d722a75097ce5cbcf2ef,CE,0.8462,26
8ae520247981aa06bc94abddf5f46d34,SC,0.9846,65
ac3508719a1d8f5b7614b798f70af136,RS,0.9703,101
4a3ca9315b744ce9f8e9374361493884,SP,0.8900,1772
6d988d6174a2c27441597174f8905515,PR,0.8947,19
6f892e20a171e98efe17fdb971ff319b,SP,0.9024,41
4bfc7a4a1cf8d4d2121c27422d9e50b5,SP,0.9615,26
034b9387752bfa309f350a70cd45ffa3,SC,1.0000,8
0725b8c0f3f906e58f70cbe76b7c748c,SP,0.6250,16
634964b17796e64304cadf1ad3050fb7,RJ,0.8981,265
3078096983cf766a32a06257648502d1,SP,0.9464,56
014d9a685fd57276679edd00e07089e5,PR,1.0000,11
bccf933e006e9b94a6184af782963e77,SP,0.9778,45
12c2ed9cded6138cf0c75f525f565fc7,SP,0.5000,4
b33e7c55446eabf8fe1a42d037ac7d6d,SP,0.8725,149
218d46b86c1881d022bce9c68a7d4b15,SP,0.9058,382
813348c996469b40f2e028d5429d3495,SP,0.9477,172
2745f798279e0ed033addcc1474776d7,SP,0.9062,32
6b803197e03abd5056b4313306b4f29d,SP,1.0000,7
3b15288545f8928d3e65a8f949a28291,SP,0.9307,101
cce6ab8d1682639fe45ab70234f1665f,SP,0.9508,61
eb4df17aed01d918c65f0f8d650900c0,SP,0.7273,11
2f09f7d37a97956d11cc1a7cadd5262b,SP,0.8571,7
f41ce2e25237f9092cd8e6e7516c7a2f,SP,1.0000,26
8e6cc767478edae941d9bd9eb778d77a,MG,0.9200,100
3f8034bfc6b8b4135534975d49f04c63,PR,1.0000,11
4992e76a42cb3aad7a7047e0d3d7e729,SP,0.9286,56
0afccdb8a34ee5c79f7c06faf2b4d56e,MG,0.9167,24
02a2272692e13558373c66db98f05e2e,RJ,,0
2953ce3a88f5e3c3b696d77fc9e4c8eb,SP,0.7857,14
bbf9ad41dca6603e614efcdad7aab8c4,CE,1.0000,14
4da0e408c99d2fdc2126dc9fce518060,PR,1.0000,44
8b28d096634035667e8263d57ba3368c,SP,0.8849,139
82cb9f452fe8334df74b22d37824b431,RS,1.0000,14
4371b634e0efc0e22b09b52907d9d469,SP,0.9208,101
1b45169b635ef59425637e9a33eb5fb3,PR,1.0000,7
bd23da7354813347129d751591d1a6e2,SP,0.9535,86
7238a95bb63ef7e498389fb863b834a1,SP,0.9333,15
a0d7fbb07bb5ebc3b05980e750db56f3,SP,1.0000,3
10264f60a8f0a4d2f30810f5c661c673,SP,1.0000,4
1c742ac33582852aaf3bcfbf5893abcf,MG,1.0000,1
8f2ce03f928b567e3d56181ae20ae952,SP,0.8477,151
4d9fea3499bdc22aa4da4e339365f215,SP,1.0000,2
d4e12e7884759a14fa0f5f896c791cae,SP,0.9310,29
e24fc9fcd865784fb25705606fe3dfe7,SP,0.9216,51
26e2c91ef821e1ff8985f408788fe35b,SP,0.5833,12
900ba814c251a692506d7834c1218441,SP,0.8605,86
c458e2045a8aa8964f8879af03fdcce6,SP,1.0000,4
8a32e327fe2c1b3511609d81aaf9f042,SP,0.9683,126
31561f325664a8a7aba4c8d0c3a9b3db,SP,0.9722,36
d23019c84ffae2d5ef2270367b8605fc,PR,0.9744,39
4a1f694197d05fe70026b016a7316b41,SP,0.9286,14
a44fb5a447105f8469bdf16bf9159f25,RS,0.7368,19
4869f7a5dfa277a7dca6462dcf3b52b2,SP,0.8843,1124
1c5e4e49b9079480255b49d50aac1aa9,SP,1.0000,12
37515688008a7a40ac93e3b2e4ab203f,SP,0.8987,227
818d28f936e791926d33bcb6ee94ef79,SP,1.0000,4
080102cd0a76b09e0dcf55fcacc60e05,MG,0.9590,122
b2ac621f0d0322434d04a12b078b9369,PR,0.9000,30
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,0.9130,23
71039d19d4303bf9054d69e9a9236699,SP,0.7714,35
7ad41305e96a6cab8294cd65891e9a86,SP,1.0000,2
4d6d651bd7684af3fffabd5f08d12e5a,SP,0.9532,363
b76dba6c951ab00dc4edf0a1aa88037e,SP,0.9682,157
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,0.9790,143
0417b067eeab773d2f7061a726dc477f,SC,0.6923,13
974cf2cb8f4b7add98709c30df02fe10,SP,0.9667,30
3c487ae8f8d7542beff5788e2e0aea83,DF,0.9667,30
4a3ccda38b2129705f3fb522db62ca31,SP,0.9062,64
33576ec5412fb5905d876f12f33bfde6,PR,0.9677,31
5b85809efd0d0e4dea1a9544e1280ed9,SP,1.0000,12
e504a4e2efaa45cbff7e268a2c58c956,SP,0.7000,10
056b4ada5bbc2c50cc7842547dda6b51,RJ,0.8906,64
34056b8b55c1775a22af2331670a799c,SP,0.8831,77
c9c7905cffc4ef9ff9f113554423e671,SP,0.8976,127
75d34ebb1bd0bd7dde40dd507b8169c3,BA,0.8421,57
e5e33c0d8e7e002f398f5dc4cbbb338f,SP,0.8846,26
8f54d64f28a993550aa7943f12572959,MG,0.9333,15
13074f016982ff2bd6c58ced8682f000,RS,0.6923,13
534a01cc6df1e034e05c32028a291fa2,SP,1.0000,5
57e632711dec9ec14ca7546769483e7e,SC,1.0000,62
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,0.9375,48
094ced053e257ae8cae57205592d6712,SP,1.0000,19
9906e7aa42a3c067b7c9a564d01c4320,PR,0.8333,12
1f1bb1f0859883505541bdd6606193e5,SP,0.8889,27
4200ddf1967c5e41e48db62bc6d4b5ac,SP,0.9545,22
236585a4ddb5fea9fa40233e2249ed91,RS,0.9091,11
499ec63c58e51296c9cf57edcfe1c8a8,SP,1.0000,5
6f83d9e4da896daae20b9b6b2d3ff8d2,PR,1.0000,11
c847e075301870dd144a116762eaff9a,MG,0.9024,41
6cf476a4ca74498db55cbccdaa9dcfb6,SP,0.6000,5
4736e9d642ef4257cd7622516931eb51,SP,1.0000,16
a5cba26a62b8b4d0145b68b841e62e7f,PR,0.9811,53
1025f0e2d44d7041d6cf58b6550e0bfa,SP,0.8989,910
891071be6ba827b591264c90c2ae8a63,SP,0.8235,85
6aa3928696eab49a19a466e665a649fd,RJ,0.9444,18
827f8f69dfa529c561901c4f2e0f332f,PR,0.9011,91
59fb871bf6f4522a87ba567b42dafecf,SP,0.9350,123
fa74b2f3287d296e9fbd2cc80f2d1cf1,SP,0.6000,5
a1043bafd471dff536d0c462352beb48,MG,0.9430,702
6e4a902d1054e4e17aa6eab87fac1c75,SP,0.7143,7
92eb0f42c21942b6552362b9b114707d,SP,0.9192,334
883dd81e82754ac2c65e9790a7db8c9a,PR,1.0000,5
09883d9ab71c8fe8a9bfc7fc3075b07e,SP,0.7500,4
6bbcb8924baf70b7fe2fe2097e8cd407,SC,1.0000,10
725c32fa80c2faacc4fc88450d27314e,SP,0.9888,89
850913d59ce317156b00f3705f1c3edb,SP,0.8276,29
7354220fb240bde543b3c40c060d41e7,DF,1.0000,7
e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,0.9500,80
b17b679f4f5ce2e03ce6968c62648246,SP,0.8200,50
ce616e1913288884e7742faac9d981db,SP,0.9286,14
3a3c180dd702a725bd0ba4117689239e,PR,1.0000,1
0a85ebe4e328db81ac9109781205e2f7,SP,0.9167,12
0db783cfcd3b73998abc6e10e59a102f,SP,0.9621,132
52f9db5cfb423382a2fa5c9e39303202,SP,1.0000,21
431af27f296bc6519d890aa5a05fdb11,SP,0.8448,116
0be8ff43f22e456b4e0371b2245e4d01,SP,0.9359,156
1835b56ce799e6a4dc4eddc053f04066,SP,0.8825,417
2e13c71026e1a39ba5cc1b86dcb679aa,SP,0.9167,24
13d058e4eeac2ce8217660b2f8a05812,SP,0.8636,22
e48b04bf1aa1ef711caebeb7aede6180,PR,1.0000,25
382229d1e840115ffe3dbf5ff460e417,RJ,0.8889,45
5c243662ce92d84573bfaff24c3e3700,SP,0.9694,98
fd386aa7bed2af3c7035c65506c9b4a3,SP,0.8986,69
4559697a8f7e637227c2eeaed843baff,SP,0.9231,39
42fa4ee7240e9b8eb4576358ec142ba7,RS,1.0000,22
c8660dcf9ba70575f45d80fe28c27713,SP,0.7500,4
7ecd59e5e20407131822c1a68ac59c1f,DF,0.8333,24
128f9bfbe4c7d5185033914b1de3d39a,SP,0.9231,13
81a1104df0f08b59c68aa5b03cfe398e,PR,0.9444,72
f8db351d8c4c4c22c6835c19a46f01b0,SP,0.9484,659
0743a0239d764b9a0f959a57d07e36ab,SP,1.0000,4
131fcb0a0c9a47bba4474aacff0f14b7,SP,1.0000,4
1838dd9b8977065acf51d95e0053ea7a,MG,0.9516,62
39d54ff918774174706fb065d7f9dc07,SP,0.8636,22
1ca7077d890b907f89be8c954a02686a,SP,0.7778,108
89a51f50b8095ea78d5768f34c13a76f,DF,1.0000,10
651fe66032c9520ee5587f694908040d,RS,1.0000,7
d566c37fa119d5e66c4e9052e83ee4ea,SP,0.9692,65
2b3e4a2a3ea8e01938cabda2a3e5cc79,SP,1.0000,52
e333046ce6517bd8bb510291d44f0130,SP,0.9412,68
5a413ade68e8f8d93071a7f52a64cb9e,SP,0.8571,14
9535a841eecebed61a9fb1ac1cbb5597,SP,1.0000,2
9803a40e82e45418ab7fb84091af5231,GO,1.0000,11
83e197e95a1bbabc8c75e883ed016c47,RJ,0.9783,46
17908cf9b444ee34047cadd5c0f4a516,GO,0.9091,11
270297ead4c65a6cd2593960d2af6b21,SP,1.0000,17
17f51e7198701186712e53a39c564617,SP,0.9107,56
655220df33262c7e0c4949a147366f94,SP,0.8462,13
44f091b5abab8018f682fce8124b85e5,SP,0.3333,3
f4ce8ca9fa7157e3b33f536ac9a4487d,SP,1.0000,4
de9727ca376d1be6ec121b110aa7954c,PR,0.8889,9
70a12e78e608ac31179aea7f8422044b,SP,0.8910,312
a00824eb9093d40e589b940ec45c4eb0,SP,1.0000,3
0015a82c2db000af6aaaf3ae2ecb0532,SP,1.0000,3
c1d1ebb4745cc43cb6f05e9c8a705c9a,SP,0.0000,1
ff063b022a9a0aab91bad2c9088760b7,SP,0.9681,94
82bd0703a4aefd6b599e5bfdaed378fb,SP,0.9500,20
beadbee30901a7f61d031b6b686095ad,SP,0.7500,64
25cf099de44674fde97473224f9d59ab,SP,0.9600,50
0885aaf116795758dfeb5f1032487bcd,SP,0.9630,27
dfc5fb7259bb2b599ca565e6e9448f0f,SP,0.9697,33
7c4618c82226628831613e95e9c22f44,SP,0.8462,13
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,0.8689,61
8ab42aa58097fd4668d60cc648225d5f,GO,1.0000,20
cb6c9f5888a7a090c75beaf615925792,ES,0.9091,11
46dc3b2cc0980fb8ec44634e21d2718e,RJ,0.9345,504
81f89e42267213cb94da7ddc301651da,SP,1.0000,46
58f1a6197ed863543e0136bdedb3fce2,MG,0.9762,42
df56d7b40d437f88407c5f78b63bc328,PR,0.9545,22
165fc07beebdcb6190fba8a06db2a449,PR,0.8800,50
70eea00b476a314817cefde4aad4f89a,SP,0.9245,106
7040e82f899a04d1b434b795a43b4617,SP,0.9038,208
a1544b9ea0b2390e020537d4daa89049,SP,1.0000,8
7daca0837f033a41a6f3428c18657533,SP,0.7143,7
d66c305afaec317ebee552073a674429,MG,0.9737,38
42bde9fef835393bb8a8849cb6b7f245,DF,0.9706,34
89bc797e2e29667aa035d4368f9b7f92,SP,0.8125,16
66922902710d126a0e7d26b0e3805106,MG,0.9267,150
32f1bb9dfa65bc7df5c0d9d95a616be4,SP,0.7500,4
05f51e13da97139648b8125c31e5f51b,MG,0.8421,57
7d456afc660226829370f3173d14520c,SP,0.9455,55
1900267e848ceeba8fa32d80c1a5f5a8,SP,0.8966,406
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,0.9130,23
6ee85be3693ed79a8e80718743d80655,SP,0.6000,5
d5ba419e26d246a0719437cf37d9b46d,SP,0.8788,33
15aac934c58d886785ac1b17953ea898,ES,0.8800,25
f789d2c4f2c2eb38fc4373e7a4b35264,MG,0.9545,44
31da954dc0855f2495c6310f70a2f931,SP,0.8966,29
63b9ae557efed31d1f7687917d248a8d,SP,1.0000,5
17e34d8224d27a541263c4c64b11a56b,SP,0.9150,247
e2aee0892199b1d92530e371abd825bf,PR,0.8611,36
870d0118f7a9d85960f29ad89d5d989a,MG,0.9556,45
ec8879960bd2221d5c32f8e12f7da711,SP,0.8286,35
a938325a4b357fd23a6a4d5bb126408e,RJ,0.9583,24
778323240ce2830d68aab11794e00bfb,SP,1.0000,3
a3dd39f583bc80bd8c5901c95878921e,BA,0.9706,34
4342d4b2ba6b161468c63a7e7cfce593,RJ,0.5000,2
06df0c10d34e459d9672bc77388742eb,PR,0.8846,26
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,0.8378,37
f9244d45189d3a3605499abddeade7d5,SP,1.0000,20
2b3b9ce054da76a7428df143a567b156,SP,1.0000,5
66e0557ecc2b4dbea057e93f215f68d8,SP,0.7333,30
55c96925041a14097b6a7825554f4ad5,SP,0.6000,5
87e24fc7052259b1f7f607d61c10d8be,SP,0.8571,7
ea67327e24487bdfac5fbfa37ea124df,SP,0.9688,32
c70c1b0d8ca86052f45a432a38b73958,SP,0.9154,260
e94b64dc6979b302a5a5be1662c83bb6,SP,1.0000,2
