item_id,order_id,product_id,seller_id,freight_value,price
6c15ee8450a1710e7495723be99f4030#1,6c15ee8450a1710e7495723be99f4030,8a443635fdf9759915c9be5be2e3b862,da8622b14eb17ae2831f4ac5b9dab84a,27.50,109.90
6c1d10d32b895709c06d162678e6bac6#1,6c1d10d32b895709c06d162678e6bac6,3f84f961fb9323a568f07488788a4e6e,ececbfcff9804a2d6b40f589df8eef2b,18.29,58.50
6c2953724cd30669e1b904e179a2346f#1,6c2953724cd30669e1b904e179a2346f,2f5e485bacfeb554bec55cd497c9bc51,4830e40640734fc1c52cd21127c341d4,16.79,49.99
6c2c28420cb6865ced69f6c260c27c24#1,6c2c28420cb6865ced69f6c260c27c24,727a46f0b58a9ef165af9f7ebcfebfa9,9b013e03b2ab786505a1d3b5c0756754,7.87,18.00
6c30510910f5b4d215704b3b2b091161#1,6c30510910f5b4d215704b3b2b091161,de0f5a42f807e66ec0e2803eb10a5a4b,4b0fdb526525f9890eb145bf1534640e,19.00,99.90
6c5727658a49990433c383e058dd39e4#1,6c5727658a49990433c383e058dd39e4,d389bacae4eb98af95b782dae3b7f03a,7e93a43ef30c4f03f38b393420bc753a,13.51,759.00
6c601e45c13b22fa58a1e290b4b14d8f#1,6c601e45c13b22fa58a1e290b4b14d8f,2b4280ae2d10eefdff9b5e1b1a9ebf53,6560211a19b47992c3666cc44a7e94c0,15.10,29.00
6c86cd28bc4a6ac0313b8d3e03131e9f#1,6c86cd28bc4a6ac0313b8d3e03131e9f,5dc01f0525d00d0b349bf2ff92f7d1a2,4e17c65a516f69d023a2ae78b84f28d6,15.59,120.00
6c8accd4cab9d1cccad9d791492d53b2#1,6c8accd4cab9d1cccad9d791492d53b2,4efd35570dbaaa27e216bd8bf3ed4cf3,7c67e1448b00f6e969d365cea6b010ab,14.55,79.99
6cadbcdea4da5368c7a801ce027f23f1#1,6cadbcdea4da5368c7a801ce027f23f1,907578486a0740d13bf3a595047b3549,6ddc28b61be28373b4503a1f61cf98a9,8.59,189.90
6caff58e656c5b6c5769918fd09707c2#1,6caff58e656c5b6c5769918fd09707c2,d787de6a880320609e500adbb90fb9c7,db4350fd57ae30082dec7acbaacc17f9,7.78,15.99
6cb134bb285a64b0425d1fdaa00d4214#1,6cb134bb285a64b0425d1fdaa00d4214,463cdd8acfe23847f35e29076df0bbbd,c3acdfac4e3e97ff87529454fbc03642,32.09,1999.00
6cc4eb51469dec50a6130fe1cd07b7f9#1,6cc4eb51469dec50a6130fe1cd07b7f9,d458378a178cd7cae60052319cebf235,aba1721a889e04decc910aa13b768ef4,8.17,131.00
6ccac061be472c84db514aca9acd26e0#1,6ccac061be472c84db514aca9acd26e0,f62cbf4416c9ef8e1b4e8d5279891f24,8b321bb669392f5163d04c59e235e066,7.78,13.65
6cd474b81add3c3d62536cab3e34aa23#1,6cd474b81add3c3d62536cab3e34aa23,f4d2144023a238288d36db2840a37ea0,612170e34b97004b3ba37eae81836b4c,10.32,170.00
6d02a007afc7698b7dd60ffb07514d1c#1,6d02a007afc7698b7dd60ffb07514d1c,12a3dba07d03c2dedf0c40d6499b55d3,31344c16881c08a8a72c6d2eb29918c1,18.00,189.90
6d231a099f98f5a590ad78db56ae82f1#1,6d231a099f98f5a590ad78db56ae82f1,4ac50dbde931c0a5ed8c33d3dc047351,2e1c9f22be269ef4643f826c9e650a52,7.78,34.49
6d25592267349b322799e2beb687871e#1,6d25592267349b322799e2beb687871e,c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,7.91,93.00
6d25592267349b322799e2beb687871e#2,6d25592267349b322799e2beb687871e,c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,7.91,93.00
6d46f8b7f485ad93146f9880682d4eb2#1,6d46f8b7f485ad93146f9880682d4eb2,5522d9e4b6d59f452aff650b213369d8,bccf933e006e9b94a6184af782963e77,12.69,49.39
6d5f62b312ef08610aa99b1a365ec10b#1,6d5f62b312ef08610aa99b1a365ec10b,013298e0648d412de0d65690045493bc,57e632711dec9ec14ca7546769483e7e,22.28,49.90
6d60cc495dfb5a5851f56f188c4e4059#1,6d60cc495dfb5a5851f56f188c4e4059,015f06d7b83e5a6f7d1765fb5d8bdfa6,dc8798cbf453b7e0f98745e396cc5616,10.96,24.90
6d646ecd1e4497544257783077e9ce14#1,6d646ecd1e4497544257783077e9ce14,3c62f48140fdc7650a63b182fe3b9e4d,0c8380b62e38e8a1e6adbeba7eb9688c,17.19,64.50
6d710101fb9f067dd5385ea1b6021946#1,6d710101fb9f067dd5385ea1b6021946,db624f08f4e059241d3842eb750ecd7b,7fc87cc3e89b3d1d5cabdca32f8485aa,8.88,13.90
6d785f644bb980fb780ae00dcac90210#1,6d785f644bb980fb780ae00dcac90210,1fce7b244f4a45431713165a869f5f32,17e34d8224d27a541263c4c64b11a56b,19.99,146.21
6d7de866a140b19d09e825b2a4e944c7#1,6d7de866a140b19d09e825b2a4e944c7,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,0.00,69.90
6d7de866a140b19d09e825b2a4e944c7#2,6d7de866a140b19d09e825b2a4e944c7,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,0.00,69.90
6da34f9b88619e4ba847c49363dfb425#1,6da34f9b88619e4ba847c49363dfb425,9bb2d066e4b33b624cbdfec7d50b3dcb,5cf13accae3222c70a9cac40818ae839,16.46,99.90
6da61def5ee2d55fc6b9dfbc43efca0b#1,6da61def5ee2d55fc6b9dfbc43efca0b,fcf28afb1353f2f12ea041dd74954226,ea8482cd71df3c1969d7b9473ff13abc,37.04,27.99
6dab6db52d5bc33fff997ca478ef2f5c#1,6dab6db52d5bc33fff997ca478ef2f5c,ce9b5e2f3503d1142f9c9866db452633,d94ba08b99bedd6a5f6c875ecc4a6fac,26.89,59.90
6db5e7f2c9cd83bcf07b97044be2c0df#1,6db5e7f2c9cd83bcf07b97044be2c0df,b0517edd4454b9c2537f65826f500a2f,f0b47fbbc6dee9aafe415a6e33051b3f,8.88,22.90
6dc866fe5592428e07b710b6dd22a920#1,6dc866fe5592428e07b710b6dd22a920,d4f91ac96799dc3d9221293e29892e30,afa6714acee029b2dfdf357e5579cc03,39.11,119.99
6de3383be650cfe96aed26171ad65c47#1,6de3383be650cfe96aed26171ad65c47,9d8a0e115e802d845b4ce1eb794d1260,d05ae8f7a5bd1d2a690a44cd079e4e27,7.94,120.00
6de3383be650cfe96aed26171ad65c47#2,6de3383be650cfe96aed26171ad65c47,7666acd3cb60e97bf02449e36be0c02a,d05ae8f7a5bd1d2a690a44cd079e4e27,23.83,204.00
6e09e14cbfbf46215f17805edfb79aae#1,6e09e14cbfbf46215f17805edfb79aae,72a137b85d5a1d82cde242493f118f43,ce27a3cc3c8cc1ea79d11e561e9bebb6,14.10,29.99
6e341e7f154e744143c5fc3e937bfda4#1,6e341e7f154e744143c5fc3e937bfda4,3d4609bbecb3db49babe621f46b1b8fb,fd386aa7bed2af3c7035c65506c9b4a3,22.06,16.99
6e3c8fe2572e4a01c43ef9970e59fef2#1,6e3c8fe2572e4a01c43ef9970e59fef2,e1a5774894b0dcbed9a61bb82b96b3fd,fd386aa7bed2af3c7035c65506c9b4a3,22.11,32.00
6e3c8fe2572e4a01c43ef9970e59fef2#2,6e3c8fe2572e4a01c43ef9970e59fef2,37cdd2e6cf19b94999e23e10cc95cdde,ececbfcff9804a2d6b40f589df8eef2b,22.11,65.50
6e546451c98a5df5fccb147e1c68827e#1,6e546451c98a5df5fccb147e1c68827e,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,14.16,49.90
6e5471906b39845aee4480aa16d963d8#1,6e5471906b39845aee4480aa16d963d8,baa1af9bc7467e619e2bb2876386ae55,2745f798279e0ed033addcc1474776d7,23.23,92.34
6e57e23ecac1ae881286657694444267#1,6e57e23ecac1ae881286657694444267,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,20.41,330.00
6e60346a3ee3876c1e4bc89c597ffcb8#1,6e60346a3ee3876c1e4bc89c597ffcb8,41ce18e06273b50422ebf6149066fa23,aba1721a889e04decc910aa13b768ef4,28.62,25.00
6e60346a3ee3876c1e4bc89c597ffcb8#2,6e60346a3ee3876c1e4bc89c597ffcb8,ec72556b5da399d24fe06338e816a9ac,fd386aa7bed2af3c7035c65506c9b4a3,1.97,68.00
6e93ed2e3c661536678cba89556cfc2e#1,6e93ed2e3c661536678cba89556cfc2e,77f9afba18e2795ef8beea40ea189168,be9a160a9011f627c3e121d076c1ec7b,54.13,369.00
6e9c0612875f3247e91446d8d0bf7d50#1,6e9c0612875f3247e91446d8d0bf7d50,531db530c03405e0e34470594e53b7dc,0be8ff43f22e456b4e0371b2245e4d01,7.78,24.90
6e9cd3f36a1e951e29d455913402c171#1,6e9cd3f36a1e951e29d455913402c171,765424ab0bedf806eb8cbc97be0bea93,58f1a6197ed863543e0136bdedb3fce2,17.65,369.00
6ea2f835b4556291ffdc53fa0b3b95e8#1,6ea2f835b4556291ffdc53fa0b3b95e8,be021417a6acb56b9b50d3fd2714baa8,f5f46307a4d15880ca14fab4ad9dfc9b,17.12,339.00
6ebaec694d7025e2ad4a05dba887c032#1,6ebaec694d7025e2ad4a05dba887c032,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831,14.72,139.00
6ee93b768b2ece278852a25fecf3eb03#1,6ee93b768b2ece278852a25fecf3eb03,e27c4dd075a521097a085bced0631ce7,701938c450705b8ae65fc923b70f35c7,25.04,103.97
6ee93b768b2ece278852a25fecf3eb03#2,6ee93b768b2ece278852a25fecf3eb03,e27c4dd075a521097a085bced0631ce7,701938c450705b8ae65fc923b70f35c7,25.04,103.97
6ef5dc1efc95e43b6418e91ebc700210#1,6ef5dc1efc95e43b6418e91ebc700210,842f01c6359ea76dede02a1daf8bbe77,bba74270a87732727b5a3b4fd9ac1c39,19.05,399.99
6efcd938092fe73904610b4bd39b2e7f#1,6efcd938092fe73904610b4bd39b2e7f,d2fc2696871ca6b94af5deb0a8d5590d,527801b552d0077ffd170872eb49683b,16.54,129.90
6f209510f34ce1a8c89d11273039981d#1,6f209510f34ce1a8c89d11273039981d,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,11.42,40.00
6f21ad30200f041d3f19995a8718cd11#1,6f21ad30200f041d3f19995a8718cd11,b4b6d57077183818e56eb57b4e69c6ec,8d956fec2e4337affcb520f56fd8cbfd,7.58,45.95
6f36c999f8ef8d1a3a999079a5b637aa#1,6f36c999f8ef8d1a3a999079a5b637aa,f9be8e0e5acd947d8f49dbc390b9ab20,4a3ca9315b744ce9f8e9374361493884,18.57,153.00
6f36c999f8ef8d1a3a999079a5b637aa#2,6f36c999f8ef8d1a3a999079a5b637aa,b935c4a30d29406e3633e74b9b887307,a3e9a2c700480d9bb01fba070ba80a0e,14.29,77.00
6f54535f38d19e0833f980e4604081a3#1,6f54535f38d19e0833f980e4604081a3,67aff847e5cccbb062dde92b68122879,fa1c13f2614d7b5c4749cbc52fecda94,29.34,579.90
6f5a2dbe5ccce73a9d053a542baabd1c#1,6f5a2dbe5ccce73a9d053a542baabd1c,a630323d497e2acc89574e8b792c6936,e9bc59e7b60fc3063eb2290deda4cced,14.32,139.50
6f5a2dbe5ccce73a9d053a542baabd1c#2,6f5a2dbe5ccce73a9d053a542baabd1c,a630323d497e2acc89574e8b792c6936,e9bc59e7b60fc3063eb2290deda4cced,14.32,139.50
6f6665c1d76e55561978ccb45bdcafc6#1,6f6665c1d76e55561978ccb45bdcafc6,d86db9a9e478ff057c0541537639a10e,cca3071e3e9bb7d12640c9fbe2301306,14.52,21.90
6f6665c1d76e55561978ccb45bdcafc6#2,6f6665c1d76e55561978ccb45bdcafc6,d86db9a9e478ff057c0541537639a10e,cca3071e3e9bb7d12640c9fbe2301306,14.52,21.90
6f6665c1d76e55561978ccb45bdcafc6#3,6f6665c1d76e55561978ccb45bdcafc6,d86db9a9e478ff057c0541537639a10e,cca3071e3e9bb7d12640c9fbe2301306,14.52,21.90
6f6fcc1b3ef20cf889f9ecccc5d9379d#1,6f6fcc1b3ef20cf889f9ecccc5d9379d,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,17.89,92.00
6f7390ae95a89ea985e0d81b189e96d5#1,6f7390ae95a89ea985e0d81b189e96d5,7642ddbf174d9a97119510f56be6c201,46dc3b2cc0980fb8ec44634e21d2718e,18.00,279.99
6f7c4d0e0bfea3787bfa435c00423420#1,6f7c4d0e0bfea3787bfa435c00423420,b0c2a004d315a5ba0b19584393ac478c,8160255418d5aaa7dbdc9f4c64ebda44,14.40,147.90
6f841dde94727854eaff3f66432c80ea#1,6f841dde94727854eaff3f66432c80ea,c600d7f13104e8db2ca2b9fa78581409,f18112da765e0971ca5d510dec322bdd,24.05,168.90
6f954a919130aa1e8def4ed1b9fca432#1,6f954a919130aa1e8def4ed1b9fca432,84bfcd3c1a4f15e9bd5867a775e232d9,116ccb1a1604bc88e4d234a8c23f33de,8.88,13.30
6fa204b6cf6dcfe6c9adca7dc53aa32a#1,6fa204b6cf6dcfe6c9adca7dc53aa32a,28a652ff04e43c1bc57937a9f8770f9b,3d871de0142ce09b7081e2b9d1733cb1,13.01,95.00
6fa8043bdb80a1aed9ed56be51399cfe#1,6fa8043bdb80a1aed9ed56be51399cfe,e5eadf9be70a4a9fa514019542fc330a,4559697a8f7e637227c2eeaed843baff,17.74,69.90
6fafa8b999b250ad0dbbc4dad2f5aaf5#1,6fafa8b999b250ad0dbbc4dad2f5aaf5,7935ddc510afb7d08989660b382b7f26,3d871de0142ce09b7081e2b9d1733cb1,17.87,89.00
6fcd1385684eaf7076ac0d72b1fab2db#1,6fcd1385684eaf7076ac0d72b1fab2db,2d1d20d3c91d3940c6079a3bad529402,17e34d8224d27a541263c4c64b11a56b,22.66,309.56
6ff68e4d7ba469f258223a389f864f25#1,6ff68e4d7ba469f258223a389f864f25,c10a7001e8b49dfc03817444b5f2ed81,056b4ada5bbc2c50cc7842547dda6b51,9.25,129.99
6ffdb56df83717770ba1d34001f4686a#1,6ffdb56df83717770ba1d34001f4686a,9f81413382c6e7b2b2eaff6930f1fd98,9d69ba0a7a626a64dc5db08e529559cf,18.24,19.30
7000a7e12f1bd709320d5ba33e246930#1,7000a7e12f1bd709320d5ba33e246930,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,13.08,75.00
7000a7e12f1bd709320d5ba33e246930#2,7000a7e12f1bd709320d5ba33e246930,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,13.08,75.00
7000fce52371834b260a8b6dd57eb419#1,7000fce52371834b260a8b6dd57eb419,58662fc2ddcb4853532ee42a1cfc9843,2138ccb85b11a4ec1e37afbd1c8eda1f,8.72,39.90
7000fce52371834b260a8b6dd57eb419#2,7000fce52371834b260a8b6dd57eb419,58662fc2ddcb4853532ee42a1cfc9843,2138ccb85b11a4ec1e37afbd1c8eda1f,8.72,39.90
7000fce52371834b260a8b6dd57eb419#3,7000fce52371834b260a8b6dd57eb419,58662fc2ddcb4853532ee42a1cfc9843,2138ccb85b11a4ec1e37afbd1c8eda1f,8.72,39.90
700bf35cd16de6e4d5d1e6e023b0221d#1,700bf35cd16de6e4d5d1e6e023b0221d,50d77758742285ff49f340ebdf0df5a7,d91fb3b7d041e83b64a00a3edfb37e4f,16.11,26.00
70265e39902a914077a038864209d3c6#1,70265e39902a914077a038864209d3c6,d6fe3b4ddecd4a8393c6a1385de3bfb6,7c67e1448b00f6e969d365cea6b010ab,53.41,199.97
7032fb16c3a9d982c9aa86f47cefdd3e#1,7032fb16c3a9d982c9aa86f47cefdd3e,af2f3030914ae3eaf70ebc74ecdb8c1c,955fee9216a65b617aa5c0531780ce60,8.88,39.00
7033745709b7cf1bac7d2533663592de#1,7033745709b7cf1bac7d2533663592de,35084deab9603bbb6035bb8638b1df89,df560393f3a51e74553ab94004ba5c87,17.61,93.90
70462ebcf26934be8bd0327d2e6103d3#1,70462ebcf26934be8bd0327d2e6103d3,d5e17af4e0c9b0def251a1c9d2b0eaa2,751e274377499a8503fd6243ad9c56f6,8.92,109.00
70462ebcf26934be8bd0327d2e6103d3#2,70462ebcf26934be8bd0327d2e6103d3,d5e17af4e0c9b0def251a1c9d2b0eaa2,751e274377499a8503fd6243ad9c56f6,8.92,109.00
704a2164b3a242cec4c80b164021c6fe#1,704a2164b3a242cec4c80b164021c6fe,ccadfeab525a9eb1569983b66e5075c4,33576ec5412fb5905d876f12f33bfde6,16.06,89.00
7068f14af6c3c575490f74b6aaf2f05c#1,7068f14af6c3c575490f74b6aaf2f05c,43ff57afb3419cc422d1daccbbb877b7,f5a590cf36251cf1162ea35bef76fe84,178.52,915.00
7073be83c3247747c26a69d5a689edbf#1,7073be83c3247747c26a69d5a689edbf,69fb24f0cd077f460768e66b89c3565e,5b0cc932433fa5184b5b94bfe6bcc256,17.45,45.00
709d84dbb63f2afaaf2a48f69b56caa2#1,709d84dbb63f2afaaf2a48f69b56caa2,3db75f31b76375c502f64d550dcd1166,85d9eb9ddc5d00ca9336a2219c97bb13,8.11,31.90
70af5c624ad6c3daf236b9acb1ada8d0#1,70af5c624ad6c3daf236b9acb1ada8d0,9c422a519119dcad7575db5af1ba540e,2b3e4a2a3ea8e01938cabda2a3e5cc79,14.16,58.99
70bd1eb0a425533fa100afb2a4f26a98#1,70bd1eb0a425533fa100afb2a4f26a98,5ca739ddd646d1ba53cca4e3c099a953,406822777a0b9eb5c50e442dd4cd3ec5,23.22,59.90
70c63ecc0f8619ac9ebb83fd52466e64#1,70c63ecc0f8619ac9ebb83fd52466e64,e0d64dcfaa3b6db5c54ca298ae101d05,7d13fca15225358621be4086e1eb0964,19.19,155.00
70e430723d15eaf320da7d163e736ed3#1,70e430723d15eaf320da7d163e736ed3,cac52d956eff0cacf32f4b0f0f3aac5c,53e4c6e0f4312d4d2107a8c9cddf45cd,15.32,32.00
710770cfb61b2c43a091ab2c7b89a921#1,710770cfb61b2c43a091ab2c7b89a921,e7bbc0d43d1f5cb09bab95b664236633,897060da8b9a21f655304d50fd935913,16.11,49.00
7107c5823a581db0314f8f0fa95f61e7#1,7107c5823a581db0314f8f0fa95f61e7,3b0fbb3ab5b1512278d2e1c695b07e85,d2374cbcbb3ca4ab1086534108cc3ab7,12.01,72.90
710f0ad82f53b85ba2348698d18c89db#1,710f0ad82f53b85ba2348698d18c89db,60bb4500843105345ef9541e59a7a87a,dd2bdf855a9172734fbc3744021ae9b9,18.02,109.90
7117ea59ab9bdbf381b1a880eb25b07c#1,7117ea59ab9bdbf381b1a880eb25b07c,fb09ab0eb676b60b254250a28fd46e10,ea566164622c6b439516ab18062c42cd,8.16,185.00
7117ea59ab9bdbf381b1a880eb25b07c#2,7117ea59ab9bdbf381b1a880eb25b07c,fb09ab0eb676b60b254250a28fd46e10,ea566164622c6b439516ab18062c42cd,8.16,185.00
711f6009f8bf028b3fa426696b581432#1,711f6009f8bf028b3fa426696b581432,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,23.08,40.00
712ddc2da1bdd2e1b5f6baf0171860c2#1,712ddc2da1bdd2e1b5f6baf0171860c2,77aadda8f3636c56d2e32ebf735426ba,dbc22125167c298ef99da25668e1011f,38.38,117.90
7131224bb3afd2aa3e6b81ca40bd8e4a#1,7131224bb3afd2aa3e6b81ca40bd8e4a,5b8423dc7f23089c9c59c5d140eb5a1c,c8b3445d737de6befde0c88ede534a5e,14.51,129.99
714e2644ab665027234ed7a6b3e82274#1,714e2644ab665027234ed7a6b3e82274,9d32095f76b97762307e86cfc18dd7a0,391fc6631aebcf3004804e51b40bcf1e,16.79,49.95
714fb133a6730ab81fa1d3c1b2007291#1,714fb133a6730ab81fa1d3c1b2007291,a0b7d5a992ccda646f2d34e418fff5a0,95f83f51203c626648c875dd41874c7f,26.11,69.90
7150170dd81a1532b5906d0cc50618b3#1,7150170dd81a1532b5906d0cc50618b3,ede062bcd13ef64b5cc87369e4edaf62,da8622b14eb17ae2831f4ac5b9dab84a,15.10,29.90
7156f3e0b94405abcbad1a8c94557338#1,7156f3e0b94405abcbad1a8c94557338,6b61c9889ff5ea54a786b54fff36251f,8fdca8e349553f99bc738833a62c8802,10.96,17.50
7158229b50001f9cbebbab387c50992e#1,7158229b50001f9cbebbab387c50992e,9d123055622741ac77766a4dbfa4d1b9,528bcf6680c36dddf07620bd35b33a6f,18.46,529.99
7165aba369a4514fae50be36d6b5e592#1,7165aba369a4514fae50be36d6b5e592,a54ab3c55cdb34ad7006d087ff4b6a9c,d673a59aac7a70d8b01e6902bf090a11,11.85,27.90
7165aba369a4514fae50be36d6b5e592#2,7165aba369a4514fae50be36d6b5e592,dd4c3b4ab7e001aaf385ea2e68952030,d673a59aac7a70d8b01e6902bf090a11,11.85,29.90
718b31ebf4b412db36cb480229bca6ab#1,718b31ebf4b412db36cb480229bca6ab,e59dd207c69d86e890febadc796d1078,e9bc59e7b60fc3063eb2290deda4cced,9.91,148.00
71c3a24007f8f52f2f440e4aa2651096#1,71c3a24007f8f52f2f440e4aa2651096,58e8a50e5d8d31362600e27bb4cddc29,8e6cc767478edae941d9bd9eb778d77a,13.37,28.45
71e3b03f3cb75e6fd2e5a75e7291df4b#1,71e3b03f3cb75e6fd2e5a75e7291df4b,9456c129f470955000d28c94f73340cd,4371b634e0efc0e22b09b52907d9d469,8.72,75.00
71f2cb6a79279eae67ab5e770b2c2053#1,71f2cb6a79279eae67ab5e770b2c2053,622bad99b4296aade0783ebecdd3fa15,376a891762bbdecbc02b4b6adec3fdda,17.97,98.99
7201c562f7a8bcd02e8f1a35dad540f4#1,7201c562f7a8bcd02e8f1a35dad540f4,828c579b949972bdea5cf2203faf4563,520b493b57809f446cb0a233bb3e25c7,17.92,29.00
7201c562f7a8bcd02e8f1a35dad540f4#2,7201c562f7a8bcd02e8f1a35dad540f4,f4cd1164757f2f82e7f949e9ba129664,520b493b57809f446cb0a233bb3e25c7,17.92,29.00
7206b86ea789983f7a273ea7fa0bc2a8#1,7206b86ea789983f7a273ea7fa0bc2a8,9a469eaf45dfbc43d39ba1977a3c07af,d2374cbcbb3ca4ab1086534108cc3ab7,12.79,36.90
7209ce21354cff1e1957b42ea0a76cd1#1,7209ce21354cff1e1957b42ea0a76cd1,ddb9028236525b8ab493fc24f99e8d1a,da8622b14eb17ae2831f4ac5b9dab84a,12.75,149.90
72144791fc7fd8048eafc90d7f82ba54#1,72144791fc7fd8048eafc90d7f82ba54,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,15.10,12.88
7226faa7c52097729fa37ede3e8a625b#1,7226faa7c52097729fa37ede3e8a625b,d239ed6ed6dabbcbfd8a3b776e1ca50c,729f06993dac8e860d4f02d7088ca48a,69.60,389.90
72344ea1113e3227494c465a64ae58aa#1,72344ea1113e3227494c465a64ae58aa,4011494d902f1075a502ffe9432186b3,f5a590cf36251cf1162ea35bef76fe84,15.79,49.00
7249fd69ae42373a6a357567e41ecc57#1,7249fd69ae42373a6a357567e41ecc57,0521fe3eb04940304b489d0fb49a37dd,e99e927c81e3f51739c94fcdfca9f10f,20.71,89.99
725fd97b392659b4ae97f0aa8a339853#1,725fd97b392659b4ae97f0aa8a339853,9e15353890070a3993281d90741280a9,4da0e408c99d2fdc2126dc9fce518060,13.46,62.90
7263a9488004df94487b7f970be3b91e#1,7263a9488004df94487b7f970be3b91e,a322cb898d31adbe4a4de692f4bc0276,218d46b86c1881d022bce9c68a7d4b15,27.77,148.00
727412faf7aef5ef3c7e0f03350d80c7#1,727412faf7aef5ef3c7e0f03350d80c7,eebe0f0f8b8d4e13e07a558b90e1a6dd,d2374cbcbb3ca4ab1086534108cc3ab7,17.20,65.90
727ff4968b521aca37f5ac012eb0c9ad#1,727ff4968b521aca37f5ac012eb0c9ad,49949e69181c88f76527f613550ca6f6,6edacfd9f9074789dad6d62ba7950b9c,8.72,46.90
7297f6bfea2a33ef176cff30f467aa41#1,7297f6bfea2a33ef176cff30f467aa41,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,18.23,19.90
72bd19ef4fa285334b95bda01a3718c7#1,72bd19ef4fa285334b95bda01a3718c7,a8e69cb7ca2c04d5ba7f73b2385f2a76,e8a85b5f3df47be0984c55fd4064dbb4,17.06,45.00
72c061dd658608d47b290082ddbb976d#1,72c061dd658608d47b290082ddbb976d,74985eecf05f5ef2d7e4c59156454e2c,080199a181c46c657dc5aa235411be3b,9.45,179.49
72ee4a26e767e55282ac10e63c7b1227#1,72ee4a26e767e55282ac10e63c7b1227,9ccf11289147e5277b022439b4ea1f20,955fee9216a65b617aa5c0531780ce60,52.77,60.00
72eee104bc08e3498017c9c02b2ae1dc#1,72eee104bc08e3498017c9c02b2ae1dc,0606451146029c2f85c958b9cce49735,744dac408745240a2c2528fb1b6028f3,16.41,219.00
72fd9a44c510d4f0d8049e791ad3a073#1,72fd9a44c510d4f0d8049e791ad3a073,c38640ae3a92231abddd15f1fd863eb2,34056b8b55c1775a22af2331670a799c,27.40,64.80
731397db58924330b01248c031dc6281#1,731397db58924330b01248c031dc6281,39184c850194aa002371b2d16c373f3e,7ad32824caee82087b3e2e5f33b1bf32,22.51,299.00
73357471c1622c6492352c7cce44eddc#1,73357471c1622c6492352c7cce44eddc,43f88c8353708451babf9bcdd1fda92a,cab85505710c7cb9b720bceb52b01cee,7.78,49.90
734e7d1bbaeb2ff82521ca0fe6fb6f79#1,734e7d1bbaeb2ff82521ca0fe6fb6f79,278b3c6462e86b4556b99989513ddf73,d1ef48b38baca7e831711c4a0aeb398f,13.47,29.99
7352751ee1a007ee671e79e6b50dd809#1,7352751ee1a007ee671e79e6b50dd809,719d571299707561c34ba04ab867b32a,0ef83d7d83ed97cd2a0049ac8be5f88a,9.74,56.89
737513abba391330e69fe0383703d447#1,737513abba391330e69fe0383703d447,85df978207ed4024ea16570dbb64fd6e,10076e5788b8ee532724bcd460baf762,18.27,24.00
73756076fcc66ccd661bb81c5ce0c5fc#1,73756076fcc66ccd661bb81c5ce0c5fc,4b13aefdb8d42b55a96d9985fa5da023,f45122a9ab94eb4f3f8953578bc0c560,15.10,34.99
7388afc4743da7d6e532b7fd086b4357#1,7388afc4743da7d6e532b7fd086b4357,83b00325c13c44245b2c3a2befa62a0e,ad781527c93d00d89a11eecd9dcad7c1,57.79,159.99
73c0786753e32171d5d1bba1e682b4ba#1,73c0786753e32171d5d1bba1e682b4ba,426844dd9ed9ae105a5d4b3f1e18becc,c8417879a15366a17c30af34c798c332,16.79,14.90
73c545df0a564badb07ae15f5fe6f1e1#1,73c545df0a564badb07ae15f5fe6f1e1,0c761b0e33d708e6a3694a94ac4b82c4,bccf933e006e9b94a6184af782963e77,16.68,149.99
73eb70779d3a8a4647f8ccf9c43d2623#1,73eb70779d3a8a4647f8ccf9c43d2623,01cf8c7364048b4b6ed0fe400667054d,b2ba3715d723d245138f291a6fe42594,27.87,229.90
73ef343c9dbf2f6d45362c9bc150f4b7#1,73ef343c9dbf2f6d45362c9bc150f4b7,ce99c3515272dee739f2d3eddae0f2cf,26d8a1c7c75d513045798992ead43aa2,33.15,2150.00
73efca6402c1b6108195348448d76147#1,73efca6402c1b6108195348448d76147,9cc8a90a8f8b6a7b56a486b612b40efa,c3cfdc648177fdbbbb35635a37472c53,18.71,129.99
